Candidate_ID,Gender,Age,Education_Level,Experience_Years,Skill_Score,Aptitude_Test_Score,Technical_Test_Score,Communication_Score,Certifications_Count,Previous_Companies,Interview_Score,Location,Job_Role_Applied,Expected_Salary,Hiring_Decision
109223,Female,53,Diploma,12,36,32,30,26,2.0,7,81,Urban,Data Analyst,113153,0
109224,Female,27,Diploma,6,98,12,66,70,0.0,5,32,Semi-Urban,ML Engineer,22893,0
109225,Female,21,Bachelors,1,38,7,58,48,5.0,3,12,Semi-Urban,Manager,36407,0
109226,Male,41,Bachelors,5,8,6,42,58,4.0,0,46,Semi-Urban,ML Engineer,94530,0
109227,Female,32,Masters,18,46,3,27,6,1.0,6,51,Urban,Manager,31562,0
109228,Male,44,Masters,8,3,59,67,14,3.0,3,16,Urban,Data Analyst,74850,0
109229,Male,59,Diploma,1,27,13,74,42,8.0,0,87,Urban,Manager,76966,0
109230,Male,28,Bachelors,4,26,37,15,45,0.0,5,39,Urban,ML Engineer,114806,0
109231,Female,22,High School,9,5,99,27,67,9.0,0,90,Urban,Software Engineer,28479,0
109232,Male,41,High School,12,5,23,65,73,9.0,3,88,Semi-Urban,Software Engineer,135906,0
109233,Male,33,PhD,15,86,62,79,46,1.0,0,68,Urban,Software Engineer,120252,1
109234,Female,56,Masters,14,65,63,87,56,8.0,7,96,Rural,Software Engineer,147604,1
109235,Male,36,Bachelors,5,82,73,62,95,6.0,2,50,Rural,ML Engineer,58734,1
109236,Male,55,Masters,14,41,65,23,0,5.0,4,48,Semi-Urban,ML Engineer,29472,0
109237,Male,27,Diploma,2,18,58,82,34,5.0,3,70,Rural,Data Analyst,120819,0
109238,Female,41,Diploma,6,10,25,52,19,8.0,3,1,Urban,HR Executive,92531,0
109239,Male,45,Bachelors,0,52,77,8,19,8.0,0,42,Rural,ML Engineer,41472,0
109240,Male,48,Masters,18,30,50,71,17,1.0,4,6,Urban,HR Executive,46612,0
109241,Male,53,Bachelors,12,96,54,23,46,8.0,1,50,Urban,ML Engineer,20774,0
109242,Female,36,Bachelors,4,11,79,13,90,4.0,6,85,Urban,Software Engineer,107412,0
109243,Female,25,High School,17,32,47,38,32,7.0,3,24,Semi-Urban,Software Engineer,147317,0
109244,Female,41,Masters,15,11,23,30,94,0.0,5,99,Rural,ML Engineer,31918,0
109245,Female,50,Diploma,9,97,15,75,17,6.0,6,73,Semi-Urban,HR Executive,142973,1
109246,Male,37,Bachelors,17,17,66,27,66,2.0,0,90,Rural,Data Analyst,129398,0
109247,Female,54,Diploma,16,67,34,65,70,3.0,0,54,Rural,Manager,102808,0
109248,Female,22,Masters,19,14,77,72,75,0.0,6,41,Urban,Software Engineer,55544,0
109249,Female,52,Bachelors,1,39,23,4,67,9.0,6,22,Urban,HR Executive,74651,0
109250,Female,36,Bachelors,15,39,42,81,93,5.0,4,82,Urban,Data Analyst,24781,1
109251,Female,58,High School,5,18,48,0,38,2.0,1,54,Semi-Urban,Data Analyst,88518,0
109252,Male,23,Bachelors,8,76,60,89,74,4.0,4,72,Semi-Urban,Data Analyst,47338,1
109253,Other,24,Bachelors,17,19,16,27,33,8.0,3,52,Urban,ML Engineer,51362,0
109254,Male,24,PhD,2,36,34,96,86,5.0,1,54,Urban,Data Analyst,41232,0
109255,Female,44,High School,19,19,47,7,48,7.0,0,74,Urban,Data Analyst,128798,0
109256,Male,34,Masters,1,41,37,10,86,4.0,6,92,Urban,Manager,116716,0
109257,Male,44,Diploma,4,94,44,51,94,4.0,2,74,Urban,Data Analyst,137592,1
109258,Male,27,Bachelors,10,74,71,83,11,8.0,2,68,Semi-Urban,HR Executive,94126,1
109259,Female,51,Bachelors,0,83,17,23,37,0.0,0,80,Rural,Software Engineer,121666,0
109260,Male,52,Masters,19,85,66,65,54,8.0,3,5,Rural,HR Executive,136320,0
109261,Male,34,Bachelors,16,49,32,38,9,5.0,2,74,Urban,HR Executive,89213,0
109262,Male,27,Bachelors,16,85,24,41,4,3.0,6,1,Rural,Data Analyst,111620,0
109263,Male,53,Diploma,18,33,36,71,87,1.0,1,65,Urban,HR Executive,85403,0
109264,Male,51,Bachelors,17,90,32,3,38,8.0,7,50,Semi-Urban,HR Executive,58227,0
109265,Male,47,Bachelors,11,73,80,33,48,0.0,1,36,Semi-Urban,ML Engineer,68110,0
109266,Male,26,Diploma,11,49,62,56,61,1.0,5,18,Urban,HR Executive,54125,0
109267,Female,27,Bachelors,13,19,54,73,47,0.0,5,64,Semi-Urban,ML Engineer,119966,0
109268,Male,38,Diploma,5,29,42,2,40,7.0,1,38,Urban,HR Executive,70197,0
109269,Female,46,Diploma,11,55,96,79,66,6.0,4,97,Semi-Urban,Manager,107651,1
109270,Female,34,PhD,3,38,11,75,55,4.0,5,6,Semi-Urban,ML Engineer,76213,0
109271,Female,21,Bachelors,6,3,35,16,79,8.0,3,41,Urban,ML Engineer,100477,0
109272,Male,45,High School,12,97,9,84,13,8.0,4,19,Urban,Manager,97378,0
109273,Male,24,Bachelors,17,73,41,2,27,0.0,2,33,Urban,HR Executive,80686,0
109274,Male,58,High School,2,95,64,58,27,8.0,4,3,Urban,HR Executive,142590,0
109275,Male,39,Bachelors,10,96,77,57,43,5.0,5,21,Semi-Urban,ML Engineer,73365,1
109276,Male,41,High School,17,89,49,42,68,5.0,7,19,Rural,Manager,43377,0
109277,Male,45,Diploma,18,63,78,0,30,3.0,4,25,Urban,HR Executive,92348,0
109278,Female,27,Bachelors,2,39,8,34,59,6.0,2,79,Rural,HR Executive,119773,0
109279,Male,21,Diploma,16,44,43,15,12,1.0,3,55,Semi-Urban,ML Engineer,145826,0
109280,Female,29,Diploma,0,76,19,34,97,3.0,3,69,Rural,ML Engineer,117454,0
109281,Male,48,Diploma,19,33,89,36,40,5.0,5,6,Urban,Data Analyst,29708,0
109282,Female,46,Bachelors,19,0,15,35,52,9.0,4,94,Semi-Urban,Software Engineer,96394,0
109283,Female,22,Bachelors,14,14,67,85,20,3.0,7,86,Rural,HR Executive,83982,1
109284,Male,35,High School,4,20,32,89,85,0.0,6,48,Rural,Manager,148514,0
109285,Male,57,Bachelors,19,73,57,26,40,2.0,4,18,Semi-Urban,Manager,75371,0
109286,Female,59,Bachelors,16,20,93,54,56,7.0,0,16,Rural,Manager,144791,0
109287,Male,22,Bachelors,10,50,77,74,65,1.0,2,57,Urban,HR Executive,93069,1
109288,Female,42,Masters,17,14,45,42,11,9.0,1,64,Semi-Urban,ML Engineer,41936,0
109289,Male,42,Bachelors,2,41,64,48,49,2.0,6,28,Semi-Urban,Manager,132285,0
109290,Female,21,Diploma,13,18,83,30,48,0.0,0,21,Rural,HR Executive,131771,0
109291,Male,30,Masters,5,52,55,17,58,9.0,4,25,Rural,Data Analyst,64173,0
109292,Male,42,Bachelors,6,94,34,8,29,8.0,6,14,Semi-Urban,Data Analyst,45333,0
109293,Female,48,Masters,9,47,8,70,79,8.0,3,27,Semi-Urban,Data Analyst,47939,0
109294,Female,41,High School,7,21,14,9,37,6.0,1,92,Urban,Software Engineer,112916,0
109295,Male,52,PhD,5,1,15,73,46,4.0,5,8,Semi-Urban,Manager,46090,0
109296,Male,27,Bachelors,4,85,35,18,60,3.0,4,15,Urban,Software Engineer,106068,0
109297,Male,34,Diploma,3,34,34,25,51,3.0,1,74,Rural,Data Analyst,60902,0
109298,Male,21,Masters,18,20,15,4,22,5.0,6,75,Urban,Software Engineer,100833,0
109299,Male,52,Masters,7,69,38,73,71,9.0,0,77,Semi-Urban,Data Analyst,84502,1
109300,Male,47,PhD,8,50,88,11,0,3.0,5,36,Urban,HR Executive,112692,0
109301,Male,24,High School,4,98,2,59,84,2.0,7,66,Rural,Software Engineer,44819,0
109302,Female,51,Bachelors,10,71,28,61,26,3.0,1,12,Urban,Software Engineer,132414,0
109303,Male,23,Diploma,7,70,50,88,96,1.0,5,32,Urban,Manager,37708,1
109304,Female,23,Bachelors,17,11,56,49,34,3.0,5,4,Urban,Data Analyst,41839,0
109305,Male,32,Bachelors,4,89,71,90,90,5.0,5,95,Urban,ML Engineer,139387,1
109306,Male,26,Diploma,9,91,50,83,30,9.0,5,5,Semi-Urban,Data Analyst,40529,0
109307,Male,45,Bachelors,10,37,16,38,79,8.0,5,16,Urban,Manager,68468,0
109308,Female,28,PhD,18,42,15,12,93,2.0,3,41,Urban,Data Analyst,34325,0
109309,Female,34,Bachelors,18,39,89,77,24,9.0,5,30,Urban,Manager,149470,0
109310,Male,57,Bachelors,10,7,95,12,87,3.0,4,11,Semi-Urban,HR Executive,143755,0
109311,Female,22,PhD,16,50,67,74,37,9.0,4,33,Rural,Manager,78131,0
109312,Male,34,Diploma,8,64,37,54,25,9.0,6,27,Rural,HR Executive,147458,0
109313,Male,52,Masters,0,78,52,62,69,8.0,7,6,Urban,ML Engineer,123413,0
109314,Male,30,Bachelors,13,15,23,37,25,4.0,2,96,Urban,HR Executive,148942,0
109315,Male,39,Diploma,5,4,11,41,94,8.0,2,15,Semi-Urban,Software Engineer,111094,0
109316,Male,43,Bachelors,8,38,65,64,36,7.0,6,61,Urban,ML Engineer,35896,0
109317,Female,55,Masters,18,74,78,97,53,6.0,6,10,Semi-Urban,Manager,48456,1
109318,Female,47,Masters,2,94,38,23,21,6.0,0,86,Semi-Urban,ML Engineer,38111,1
109319,Male,38,Bachelors,6,1,16,18,75,6.0,5,29,Rural,HR Executive,20422,0
109320,Male,33,Bachelors,11,61,86,49,49,9.0,4,24,Semi-Urban,HR Executive,71651,0
109321,Female,51,Masters,3,49,79,39,27,6.0,5,62,Urban,Data Analyst,66315,0
109322,Male,37,High School,13,45,44,35,67,1.0,0,1,Urban,Data Analyst,55076,0
109323,Female,30,Bachelors,19,43,38,38,23,4.0,7,63,Urban,Manager,91481,0
109324,Male,28,Masters,9,96,5,51,64,6.0,4,96,Urban,Manager,129173,1
109325,Male,40,Bachelors,17,14,75,37,48,9.0,4,81,Rural,ML Engineer,20710,0
109326,Male,47,Bachelors,14,13,79,49,51,6.0,4,65,Urban,Data Analyst,139562,0
109327,Male,37,High School,9,80,6,4,11,0.0,6,36,Semi-Urban,ML Engineer,89666,0
109328,Male,37,High School,17,64,27,31,79,8.0,7,58,Urban,ML Engineer,79397,0
109329,Male,25,Bachelors,4,70,97,21,18,9.0,1,71,Urban,Data Analyst,98830,1
109330,Male,35,Diploma,16,16,6,63,53,9.0,4,33,Urban,Data Analyst,131620,0
109331,Male,47,Masters,8,68,98,55,73,9.0,7,37,Urban,Manager,25018,1
109332,Female,52,High School,6,43,30,99,77,7.0,5,86,Urban,Software Engineer,79701,1
109333,Male,55,Diploma,3,40,86,84,34,8.0,1,3,Urban,HR Executive,84380,0
109334,Female,50,Bachelors,7,89,42,82,47,9.0,6,37,Rural,Manager,90057,1
109335,Male,45,Diploma,18,78,99,69,25,3.0,2,95,Urban,Manager,57550,1
109336,Female,25,Bachelors,11,52,57,60,14,5.0,4,81,Urban,Software Engineer,88175,1
109337,Male,58,Bachelors,11,93,48,33,35,5.0,6,55,Rural,HR Executive,42872,0
109338,Male,28,Diploma,10,58,46,96,6,7.0,0,22,Urban,HR Executive,41495,0
109339,Male,31,Bachelors,0,57,89,37,44,6.0,0,14,Urban,ML Engineer,140560,0
109340,Male,25,Masters,14,7,82,58,32,9.0,2,91,Urban,ML Engineer,90078,1
109341,Female,58,Bachelors,13,49,0,21,99,5.0,2,82,Urban,ML Engineer,22385,0
109342,Female,30,Diploma,7,43,11,13,22,4.0,4,31,Urban,Manager,130697,0
109343,Male,35,Masters,5,72,98,47,31,4.0,0,79,Rural,ML Engineer,90201,1
109344,Female,30,Masters,14,11,56,61,77,2.0,7,63,Semi-Urban,Software Engineer,23083,0
109345,Male,37,Diploma,18,32,87,85,41,9.0,6,47,Urban,Software Engineer,33290,1
109346,Male,47,High School,19,61,95,50,23,3.0,5,83,Semi-Urban,Software Engineer,79843,1
109347,Female,54,Masters,10,89,50,50,25,9.0,5,64,Rural,Manager,74508,1
109348,Male,39,Bachelors,2,56,53,29,25,6.0,3,59,Urban,Manager,125630,0
109349,Male,43,Bachelors,3,97,48,45,4,3.0,7,57,Urban,Data Analyst,45954,1
109350,Female,27,Masters,4,45,33,20,83,5.0,5,60,Urban,Data Analyst,108243,0
109351,Male,35,Masters,1,31,94,13,67,8.0,4,16,Urban,HR Executive,109287,0
109352,Male,54,Masters,11,37,97,45,92,8.0,2,57,Semi-Urban,Software Engineer,134652,1
109353,Female,25,Bachelors,8,15,21,9,12,5.0,4,42,Rural,Data Analyst,128569,0
109354,Other,30,High School,2,61,92,80,58,7.0,0,58,Urban,HR Executive,146681,1
109355,Male,38,High School,10,52,73,28,2,7.0,4,11,Urban,Software Engineer,24590,0
109356,Male,38,Bachelors,10,47,29,66,39,0.0,7,40,Semi-Urban,Software Engineer,98875,0
109357,Male,44,PhD,8,48,6,75,7,0.0,4,10,Rural,ML Engineer,89596,0
109358,Female,47,Diploma,2,55,73,8,97,7.0,0,20,Rural,ML Engineer,23126,0
109359,Male,39,Bachelors,2,16,17,14,94,0.0,1,9,Urban,Software Engineer,143022,0
109360,Male,38,Diploma,14,25,63,83,61,1.0,1,18,Semi-Urban,HR Executive,126513,0
109361,Female,21,Bachelors,10,94,6,25,61,3.0,7,45,Semi-Urban,Data Analyst,109586,0
109362,Female,52,Diploma,0,41,32,14,43,6.0,3,10,Rural,Software Engineer,33178,0
109363,Male,32,High School,2,84,30,48,57,8.0,7,47,Urban,ML Engineer,130010,0
109364,Male,50,Diploma,17,82,8,7,33,7.0,7,40,Urban,Software Engineer,26414,0
109365,Female,26,Bachelors,0,11,62,71,17,2.0,4,65,Urban,Manager,46653,0
109366,Female,28,Masters,1,47,44,67,63,8.0,7,23,Urban,HR Executive,50888,0
109367,Female,37,Bachelors,12,42,65,80,81,5.0,0,65,Semi-Urban,Software Engineer,119750,1
109368,Male,42,High School,15,85,2,84,36,0.0,4,65,Rural,HR Executive,119545,1
109369,Male,41,Bachelors,2,55,30,40,78,4.0,0,59,Urban,Manager,96636,0
109370,Male,24,Diploma,6,14,62,7,29,6.0,2,20,Urban,Data Analyst,112146,0
109371,Female,44,Diploma,18,12,81,99,30,5.0,5,74,Urban,ML Engineer,56583,1
109372,Male,37,Bachelors,17,91,51,43,84,9.0,7,27,Urban,Software Engineer,64570,0
109373,Male,52,Bachelors,2,82,3,38,11,6.0,3,81,Urban,HR Executive,138469,0
109374,Female,48,Bachelors,0,54,70,7,48,4.0,4,16,Urban,ML Engineer,74351,0
109375,Female,54,Bachelors,17,84,1,90,13,8.0,2,17,Urban,Manager,140682,0
109376,Female,32,High School,0,60,85,81,87,6.0,4,26,Rural,Data Analyst,91716,1
109377,Male,26,Bachelors,13,52,80,31,14,8.0,1,58,Semi-Urban,Manager,80941,0
109378,Female,42,Diploma,16,26,74,75,60,5.0,0,75,Urban,Software Engineer,67998,1
109379,Other,33,Bachelors,14,15,34,40,93,6.0,4,84,Semi-Urban,HR Executive,86665,0
109380,Male,59,Masters,12,23,93,29,29,2.0,6,32,Semi-Urban,Data Analyst,32083,0
109381,Female,29,Bachelors,16,41,96,1,73,2.0,6,92,Urban,HR Executive,53242,0
109382,Other,24,Bachelors,3,0,65,78,98,4.0,5,79,Semi-Urban,Data Analyst,51999,0
109383,Male,58,High School,10,94,56,31,78,4.0,2,29,Urban,ML Engineer,107868,0
109384,Male,43,Diploma,13,41,96,9,38,6.0,4,68,Urban,HR Executive,136028,0
109385,Male,29,Bachelors,11,19,19,80,19,8.0,2,87,Urban,Software Engineer,104422,0
109386,Female,53,PhD,11,82,53,59,74,7.0,0,41,Urban,HR Executive,107150,0
109387,Male,50,Diploma,0,45,20,31,13,5.0,1,69,Urban,ML Engineer,42314,0
109388,Male,34,Masters,9,89,90,53,27,1.0,0,42,Semi-Urban,Manager,75713,1
109389,Male,24,High School,18,45,53,77,95,6.0,0,90,Urban,Manager,105898,1
109390,Female,21,High School,13,66,61,58,7,5.0,7,50,Rural,Manager,132446,0
109391,Male,27,Bachelors,7,57,88,3,60,0.0,5,99,Semi-Urban,ML Engineer,30353,1
109392,Male,36,Diploma,2,54,15,37,32,2.0,7,78,Semi-Urban,Data Analyst,74964,0
109393,Male,42,High School,4,31,12,72,16,4.0,2,64,Urban,Data Analyst,80334,0
109394,Male,46,High School,9,83,86,56,17,7.0,1,78,Semi-Urban,Software Engineer,39947,1
109395,Male,43,Diploma,8,39,72,17,45,7.0,5,31,Semi-Urban,Manager,58409,0
109396,Female,56,Masters,13,18,50,58,76,7.0,3,85,Urban,Software Engineer,90547,0
109397,Female,42,High School,7,6,45,67,99,5.0,7,6,Semi-Urban,ML Engineer,107946,0
109398,Female,24,Bachelors,18,27,70,11,19,2.0,2,41,Rural,Software Engineer,40715,0
109399,Male,42,Bachelors,0,69,48,76,2,1.0,1,37,Urban,ML Engineer,95456,0
109400,Male,51,PhD,2,20,33,26,21,5.0,2,90,Urban,Data Analyst,43887,0
109401,Other,33,Diploma,16,56,97,8,81,4.0,7,30,Urban,Data Analyst,57997,0
109402,Female,28,Bachelors,13,88,76,13,82,0.0,1,9,Rural,Manager,56164,0
109403,Male,56,Bachelors,7,22,44,31,59,7.0,1,81,Semi-Urban,ML Engineer,84574,0
109404,Male,23,Bachelors,7,70,19,59,35,3.0,7,19,Urban,HR Executive,138488,0
109405,Male,57,Bachelors,1,61,16,20,28,7.0,6,69,Rural,Data Analyst,44636,0
109406,Male,50,Masters,11,50,41,98,87,9.0,5,17,Urban,HR Executive,111885,0
109407,Female,34,High School,9,43,50,3,69,5.0,3,85,Urban,ML Engineer,146137,0
109408,Other,41,Bachelors,8,77,25,43,45,1.0,2,11,Urban,ML Engineer,83271,0
109409,Male,22,Bachelors,1,22,72,56,55,2.0,7,69,Urban,ML Engineer,117886,0
109410,Female,21,Diploma,6,21,30,41,61,3.0,0,13,Urban,ML Engineer,45824,0
109411,Male,23,Diploma,14,42,5,27,53,3.0,0,1,Rural,Software Engineer,102451,0
109412,Female,45,Masters,0,82,98,1,90,8.0,0,40,Semi-Urban,Data Analyst,66438,0
109413,Male,48,Bachelors,12,85,49,67,92,3.0,2,27,Rural,Software Engineer,98591,0
109414,Male,48,Diploma,2,72,77,30,62,1.0,0,51,Urban,Manager,121053,0
109415,Male,35,High School,13,95,37,49,59,8.0,0,25,Rural,ML Engineer,127674,0
109416,Female,57,Bachelors,14,81,92,50,0,4.0,4,75,Urban,Manager,92045,1
109417,Female,25,Bachelors,7,51,53,4,43,1.0,6,10,Urban,Data Analyst,61624,0
109418,Female,49,High School,14,73,11,2,23,3.0,7,58,Urban,HR Executive,44990,0
109419,Female,33,High School,18,44,65,14,70,7.0,3,22,Urban,ML Engineer,90473,0
109420,Male,56,Masters,7,36,28,20,65,5.0,1,95,Urban,ML Engineer,105916,0
109421,Female,53,PhD,4,45,63,33,0,9.0,4,33,Urban,Software Engineer,57657,0
109422,Male,28,High School,7,53,39,48,58,1.0,5,23,Semi-Urban,Manager,90725,0
109423,Female,38,Diploma,6,22,60,62,32,1.0,0,71,Urban,ML Engineer,129429,0
109424,Female,21,Masters,12,86,31,75,13,8.0,3,99,Semi-Urban,Data Analyst,83427,1
109425,Male,54,Masters,2,58,53,70,72,4.0,6,70,Rural,Software Engineer,122744,1
109426,Male,35,PhD,19,76,80,83,65,3.0,0,18,Semi-Urban,Manager,59555,1
109427,Male,58,Bachelors,11,95,39,44,43,4.0,5,23,Urban,Data Analyst,23573,0
109428,Male,32,Bachelors,11,82,14,99,24,4.0,1,97,Semi-Urban,Software Engineer,27112,1
109429,Male,52,Masters,16,93,55,10,54,5.0,3,34,Rural,Data Analyst,137400,0
109430,Male,25,Masters,2,43,53,0,30,0.0,4,98,Semi-Urban,Data Analyst,108489,0
109431,Male,45,High School,12,64,54,84,26,4.0,6,27,Urban,Manager,137865,0
109432,Female,43,High School,9,72,7,45,56,3.0,4,52,Urban,Software Engineer,25076,0
109433,Male,41,Masters,0,73,50,90,14,8.0,2,5,Urban,Data Analyst,46026,0
109434,Male,21,Bachelors,18,44,85,12,28,9.0,0,84,Semi-Urban,Data Analyst,37619,0
109435,Male,41,High School,18,54,76,89,23,7.0,4,68,Semi-Urban,Software Engineer,45150,1
109436,Female,26,Bachelors,18,36,22,39,52,8.0,3,23,Urban,Data Analyst,48533,0
109437,Female,47,Masters,7,83,33,30,18,6.0,1,60,Urban,Data Analyst,107599,0
109438,Other,34,Masters,18,63,11,6,23,1.0,0,5,Urban,HR Executive,132408,0
109439,Male,33,Masters,9,28,63,21,68,6.0,6,55,Urban,Data Analyst,87767,0
109440,Male,50,High School,12,34,75,24,30,3.0,2,51,Semi-Urban,Manager,70892,0
109441,Female,57,Masters,7,85,90,43,53,2.0,5,99,Semi-Urban,Manager,40468,1
109442,Male,42,High School,11,12,85,33,60,2.0,3,74,Urban,ML Engineer,149249,0
109443,Female,26,Bachelors,10,13,13,25,4,0.0,1,64,Urban,Manager,118511,0
109444,Male,46,Bachelors,6,37,89,95,95,1.0,6,68,Rural,Manager,109158,1
109445,Female,43,Bachelors,8,27,95,70,78,1.0,2,58,Rural,Manager,34939,1
109446,Female,44,Diploma,14,93,41,39,7,5.0,4,93,Urban,Data Analyst,81400,1
109447,Male,38,High School,0,38,26,77,50,2.0,4,58,Urban,Manager,73943,0
109448,Male,42,Bachelors,12,90,83,79,62,8.0,4,77,Urban,Manager,99765,1
109449,Male,27,Masters,13,5,29,13,80,2.0,0,97,Urban,Data Analyst,46211,0
109450,Female,50,Masters,9,65,66,36,37,2.0,2,51,Urban,Software Engineer,92213,0
109451,Male,57,Masters,17,27,61,93,16,0.0,6,23,Urban,Software Engineer,110220,0
109452,Female,49,Diploma,7,95,99,19,91,9.0,5,77,Rural,Software Engineer,149320,1
109453,Male,36,Bachelors,18,73,24,49,83,1.0,3,25,Urban,Software Engineer,82067,0
109454,Female,49,Diploma,17,47,36,43,66,4.0,2,57,Urban,HR Executive,105772,0
109455,Female,36,Diploma,9,92,13,7,44,4.0,3,54,Urban,Data Analyst,94092,0
109456,Male,23,Diploma,1,70,62,42,3,7.0,1,84,Urban,Data Analyst,43420,1
109457,Male,30,High School,13,94,95,56,74,8.0,7,70,Urban,ML Engineer,80397,1
109458,Male,56,Masters,5,90,32,88,3,5.0,5,70,Urban,HR Executive,86985,1
109459,Male,28,Bachelors,2,24,57,16,35,3.0,0,7,Urban,ML Engineer,145442,0
109460,Male,58,Bachelors,17,32,51,43,44,1.0,2,49,Urban,Manager,52358,0
109461,Male,49,Bachelors,5,96,92,9,67,0.0,2,18,Urban,Manager,80976,0
109462,Female,27,Bachelors,11,27,51,16,1,4.0,7,80,Urban,HR Executive,27310,0
109463,Male,27,Masters,19,25,46,80,39,8.0,1,66,Rural,Manager,101391,0
109464,Male,57,High School,14,99,19,86,40,6.0,7,43,Rural,Software Engineer,110964,1
109465,Male,45,Diploma,7,98,75,37,95,4.0,0,88,Semi-Urban,HR Executive,73012,1
109466,Male,54,High School,14,93,84,15,31,2.0,2,10,Rural,HR Executive,131092,0
109467,Male,57,Bachelors,1,13,37,72,98,9.0,2,59,Rural,ML Engineer,98372,0
109468,Male,39,High School,11,63,6,70,58,4.0,3,48,Urban,Data Analyst,69808,0
109469,Female,52,High School,17,27,64,76,26,5.0,7,51,Urban,Data Analyst,62261,0
109470,Female,45,Bachelors,17,4,53,37,81,0.0,3,57,Rural,HR Executive,121202,0
109471,Female,23,Bachelors,6,8,64,55,65,7.0,0,70,Urban,Manager,31994,0
109472,Female,46,Bachelors,8,25,15,55,22,5.0,1,75,Semi-Urban,HR Executive,130370,0
109473,Male,56,High School,4,30,47,67,87,2.0,3,74,Urban,Software Engineer,49837,0
109474,Male,55,Masters,8,35,57,84,80,6.0,3,58,Urban,HR Executive,85622,0
109475,Male,49,Bachelors,3,87,1,79,46,2.0,5,84,Urban,Data Analyst,144354,1
109476,Male,50,Diploma,0,55,96,66,36,8.0,6,39,Semi-Urban,Manager,96039,1
109477,Male,41,Bachelors,12,59,69,17,52,7.0,7,49,Urban,Data Analyst,124190,0
109478,Male,43,Bachelors,19,9,56,43,99,1.0,1,29,Semi-Urban,HR Executive,30995,0
109479,Male,31,Bachelors,9,55,72,75,76,0.0,7,65,Urban,ML Engineer,50313,1
109480,Male,23,Masters,4,5,46,41,94,6.0,5,84,Semi-Urban,Manager,33137,0
109481,Male,58,High School,11,73,26,8,6,1.0,6,27,Urban,Data Analyst,32793,0
109482,Other,33,Masters,9,47,76,95,95,2.0,5,37,Semi-Urban,HR Executive,90242,1
109483,Other,48,Bachelors,5,92,27,71,2,7.0,5,65,Semi-Urban,ML Engineer,25888,1
109484,Male,55,Bachelors,14,12,55,56,63,3.0,5,77,Urban,ML Engineer,68112,0
109485,Male,37,Masters,5,21,0,37,71,7.0,1,85,Rural,Software Engineer,62486,0
109486,Male,35,Masters,14,98,88,51,0,9.0,0,67,Urban,HR Executive,145695,1
109487,Male,29,Bachelors,4,42,34,52,15,4.0,2,40,Rural,Software Engineer,94575,0
109488,Male,51,Diploma,11,34,92,51,12,4.0,0,9,Semi-Urban,Software Engineer,61572,0
109489,Male,24,Masters,5,12,62,68,72,8.0,2,85,Urban,Manager,127953,0
109490,Female,47,Masters,14,45,31,43,15,1.0,5,95,Rural,ML Engineer,106996,0
109491,Male,57,Masters,16,51,35,45,52,5.0,5,72,Semi-Urban,Manager,94526,0
109492,Male,35,High School,2,78,30,61,33,8.0,0,35,Urban,Software Engineer,77612,0
109493,Male,39,High School,18,33,15,18,49,6.0,5,29,Rural,Data Analyst,140552,0
109494,Male,49,Bachelors,0,86,46,45,1,0.0,2,9,Semi-Urban,ML Engineer,139806,0
109495,Other,23,Bachelors,16,15,55,48,85,3.0,0,60,Semi-Urban,ML Engineer,36152,0
109496,Female,27,Diploma,9,89,88,27,92,8.0,7,60,Rural,Software Engineer,142456,1
109497,Male,51,High School,19,20,37,1,49,5.0,6,99,Rural,ML Engineer,51305,0
109498,Other,44,High School,9,61,43,39,97,7.0,3,29,Urban,Manager,30144,0
109499,Male,36,High School,15,62,96,48,33,9.0,3,12,Rural,Data Analyst,97185,0
109500,Male,50,PhD,6,16,39,1,98,5.0,3,99,Semi-Urban,Manager,121516,0
109501,Male,25,Diploma,0,13,9,63,37,9.0,5,5,Urban,Manager,132950,0
109502,Male,42,Bachelors,12,77,53,75,68,5.0,0,18,Semi-Urban,Manager,63059,0
109503,Female,36,Bachelors,5,39,92,0,29,6.0,2,64,Urban,Data Analyst,75177,0
109504,Male,35,Masters,10,63,5,55,35,7.0,4,17,Urban,HR Executive,118841,0
109505,Male,57,Diploma,12,34,28,89,51,4.0,0,65,Urban,Manager,125141,0
109506,Female,43,Diploma,9,45,79,79,10,2.0,3,10,Rural,HR Executive,20600,0
109507,Male,47,Masters,10,91,92,35,87,8.0,4,31,Urban,HR Executive,58740,1
109508,Male,31,Bachelors,18,67,49,12,82,7.0,4,57,Rural,ML Engineer,105225,0
109509,Male,31,Masters,5,48,54,12,13,0.0,5,83,Semi-Urban,Software Engineer,24368,0
109510,Male,39,High School,4,0,21,2,59,5.0,5,10,Urban,Manager,107672,0
109511,Male,31,PhD,1,90,37,85,40,5.0,4,22,Urban,HR Executive,62127,0
109512,Female,56,Masters,8,89,62,42,40,2.0,2,35,Urban,Data Analyst,27106,0
109513,Female,48,Diploma,15,7,8,75,12,2.0,7,43,Urban,Manager,82770,0
109514,Male,44,Diploma,14,59,63,2,4,0.0,5,71,Urban,Software Engineer,42434,0
109515,Female,56,High School,1,51,70,70,81,3.0,5,7,Urban,ML Engineer,113758,0
109516,Female,31,Masters,7,33,90,86,93,7.0,3,23,Urban,Software Engineer,34839,0
109517,Female,39,High School,10,80,75,47,1,8.0,2,33,Rural,Manager,146764,0
